employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
37479,1,28,2,1,0,1,29,5,4,0,0,49,0
68699,6,2,0,0,0,1,24,1,1,0,0,62,0
890,6,28,2,1,0,2,31,3,9,0,0,61,0
36669,1,31,2,1,0,1,30,0,1,1,0,49,0
41304,1,27,1,1,1,1,24,0,1,0,0,50,0
42784,1,1,1,1,1,1,33,2,8,0,0,52,0
55622,1,25,2,1,1,1,39,3,3,0,0,47,0
14038,1,22,1,1,0,1,38,5,5,1,0,50,0
29333,2,2,1,0,0,1,27,4,5,0,0,59,0
75556,1,2,1,1,0,1,37,1,10,1,0,51,0
25431,6,2,0,1,0,1,24,3,2,0,0,58,0
29404,8,2,2,1,0,1,41,3,10,0,0,54,0
64384,1,7,1,1,0,1,40,4,7,1,0,58,1
51845,2,2,2,0,0,1,53,1,2,0,0,60,0
1607,1,17,1,1,0,1,27,1,5,1,0,53,0
8816,5,20,1,1,1,1,28,5,4,1,0,81,0
65604,2,15,1,1,1,1,40,3,8,0,0,57,0
60619,4,6,1,1,0,1,31,3,5,0,0,81,0
29158,1,2,2,0,1,1,37,1,2,1,0,52,0
26851,2,4,1,0,0,1,32,3,10,0,0,60,0
40492,2,2,1,1,1,2,34,3,3,1,0,58,0
60494,1,9,1,1,0,1,37,3,4,0,0,54,0
44705,7,2,2,0,0,1,41,5,6,1,0,49,0
54223,4,22,1,1,0,4,26,5,3,1,0,79,0
47447,7,2,2,1,1,1,46,3,3,0,0,50,0
70535,3,13,1,0,1,1,31,4,2,0,0,66,0
66410,8,29,1,1,1,1,27,0,1,0,0,60,0
72587,2,4,1,0,1,1,36,5,7,0,0,59,0
68498,1,22,0,1,1,1,27,5,3,1,0,49,0
72879,2,2,1,1,2,1,33,4,7,0,0,54,0
74516,4,25,1,0,1,1,27,5,6,1,0,82,0
44124,1,2,1,1,1,1,48,4,17,0,0,49,0
15593,2,22,1,0,0,2,36,3,3,1,0,63,0
2372,1,31,1,1,0,1,47,3,6,0,0,44,0
34112,3,16,1,0,0,1,28,3,5,1,0,68,0
35828,1,27,1,0,1,2,36,3,7,0,0,47,0
47065,2,7,1,0,0,1,31,4,2,0,0,56,0
48580,1,2,0,1,1,1,57,2,14,1,0,50,0
13536,2,4,2,1,0,1,36,3,7,1,0,61,0
17462,2,2,1,1,0,1,34,5,5,1,0,57,1
66037,2,22,1,0,0,1,27,5,2,1,0,56,0
60034,8,2,1,1,1,1,38,3,8,0,0,59,0
73072,1,11,2,1,0,1,31,0,1,0,0,51,0
66662,5,22,1,1,0,2,27,3,3,1,0,86,0
33235,4,7,1,0,1,1,28,0,1,0,0,81,0
65233,6,2,1,0,1,1,34,1,10,0,0,61,0
6038,3,13,2,0,1,1,36,5,9,1,0,76,0
18482,5,22,1,1,1,1,32,3,7,1,0,87,1
37370,1,3,1,1,0,3,27,3,2,1,0,50,0
54025,1,22,1,1,1,1,35,5,4,1,0,48,0
16107,1,32,1,0,1,1,29,2,4,0,0,46,0
29364,1,34,1,1,1,1,29,0,1,1,0,44,0
8129,5,10,2,1,1,1,33,3,6,1,0,86,0
23214,3,13,1,0,1,1,30,3,6,0,0,71,0
24471,1,6,1,0,0,1,26,2,5,0,0,50,0
60590,4,5,1,1,0,1,48,3,5,0,0,79,0
20502,3,2,1,1,1,3,30,3,3,0,0,72,0
78218,1,13,1,1,0,1,35,4,6,1,1,93,1
1774,4,14,1,0,1,1,41,4,3,0,0,78,0
30726,6,15,1,1,1,1,36,3,5,0,0,69,1
20409,1,2,0,1,0,1,21,5,2,1,0,94,1
50535,5,22,0,1,0,1,29,4,5,0,0,81,0
62004,1,26,0,1,0,1,31,5,9,1,0,51,0
62388,3,23,2,0,1,1,37,5,7,0,0,70,0
64114,1,9,2,1,1,1,29,0,1,0,1,48,0
33968,2,2,2,0,1,1,58,4,5,1,0,59,0
683,1,26,1,1,0,1,36,2,2,0,0,52,0
22095,1,6,1,1,0,1,41,3,4,0,0,52,0
48991,5,26,1,1,0,2,32,3,7,0,0,87,0
47618,1,31,1,1,0,1,23,5,2,1,0,50,0
53530,1,9,1,1,0,1,37,1,3,0,0,50,0
40782,2,26,1,0,1,2,30,3,3,0,0,60,0
67469,2,5,2,1,0,1,33,3,6,0,0,60,0
28238,5,7,1,1,1,1,34,3,8,0,0,85,0
33052,3,2,1,1,0,1,46,1,6,1,0,70,0
6902,3,13,2,0,0,1,49,5,15,0,0,72,0
11760,1,32,1,1,0,1,28,4,1,0,0,46,0
76837,7,28,1,1,1,1,30,5,1,0,0,52,0
53521,1,2,1,1,1,1,32,3,4,0,0,51,0
7891,6,2,0,0,1,1,23,3,2,0,0,62,0
8178,6,30,1,0,0,1,29,0,1,0,0,58,0
7774,1,16,1,1,0,1,28,1,4,0,0,52,0
55443,3,7,1,1,0,3,27,1,2,0,0,67,0
12140,1,2,1,1,0,1,39,4,11,0,0,54,0
35855,2,2,1,1,0,1,49,3,5,0,0,61,0
48929,2,26,2,0,0,1,33,5,3,1,0,56,1
69422,2,10,2,0,0,1,36,3,8,0,0,58,0
44649,4,2,2,1,1,1,57,4,7,0,0,78,0
28862,6,2,1,1,1,2,38,3,4,0,0,62,0
23043,2,31,2,0,0,1,37,5,3,1,0,56,0
65018,9,2,1,1,0,1,46,3,12,0,0,88,0
32464,6,7,1,0,1,1,32,5,6,1,0,57,0
66448,6,13,1,1,0,1,33,5,6,1,0,61,0
6531,2,17,1,1,1,1,34,3,4,0,0,56,0
44452,2,23,2,1,0,1,35,3,9,1,0,60,0
62325,1,22,1,1,2,1,29,5,3,0,0,57,1
72092,2,2,1,1,0,1,48,4,19,1,0,60,0
13712,1,13,2,1,0,1,35,3,4,0,0,63,1
31744,1,2,1,0,0,1,33,4,5,0,0,52,0
23666,4,2,1,1,2,1,26,0,1,1,0,78,0
37196,3,27,2,0,0,1,34,4,4,0,0,67,0
46267,3,2,1,0,0,1,42,1,12,0,0,68,0
1383,3,7,2,1,1,2,35,1,8,0,0,69,0
44700,9,22,1,1,0,2,31,3,3,0,0,85,0
42340,3,11,2,0,1,1,36,4,7,1,0,67,0
27290,3,19,1,1,0,1,41,3,7,0,0,68,0
22195,1,2,1,1,0,2,43,5,4,1,0,53,0
23540,1,5,1,1,0,1,29,3,6,0,0,49,0
47748,4,2,1,1,1,1,41,3,11,0,0,80,0
38941,4,13,1,0,0,2,38,3,7,0,0,82,0
48953,4,10,1,0,1,1,28,3,2,1,0,79,0
41626,2,13,1,1,1,1,40,4,11,0,0,59,0
33620,5,25,1,1,0,3,32,3,5,0,0,88,0
24758,6,2,1,0,1,1,27,4,2,1,1,68,1
26967,9,22,1,1,1,2,29,3,4,1,0,86,0
51635,7,2,0,0,2,1,22,0,1,0,0,47,0
44226,2,8,2,0,0,1,32,5,6,0,0,64,0
22620,1,11,1,1,0,1,33,3,4,0,0,52,0
38984,5,22,2,1,0,2,37,2,8,0,0,90,0
72164,1,7,1,1,0,1,28,1,4,0,0,51,0
68751,4,13,1,1,1,3,35,3,9,0,0,79,0
37722,1,31,1,1,1,1,37,5,8,0,0,48,0
64777,2,7,2,1,1,1,46,5,19,1,0,59,0
21463,7,2,1,0,0,1,48,1,18,0,0,51,0
19623,3,7,1,0,0,1,37,2,4,1,0,67,0
63832,1,7,0,1,1,2,31,1,2,0,0,53,0
27446,3,22,2,1,0,1,35,5,9,1,0,71,0
28000,5,7,1,1,0,1,29,5,6,1,0,84,0
71452,1,2,1,1,1,1,29,3,2,1,0,49,0
70470,2,20,1,1,0,1,44,3,15,0,0,63,0
4770,4,31,1,0,0,1,36,1,4,0,0,77,0
50076,5,23,2,1,0,1,35,3,4,0,0,84,0
13468,3,26,1,1,0,3,27,3,3,1,0,70,0
73170,2,2,1,1,1,1,56,3,3,0,0,61,0
53122,2,8,0,0,0,1,27,4,5,0,0,59,0
10623,5,1,1,1,0,2,27,3,3,0,0,82,0
39803,2,30,2,0,0,1,44,5,4,1,0,95,1
58940,6,2,2,1,0,2,36,2,4,1,0,60,0
42565,2,23,1,1,1,1,32,3,9,0,0,64,0
51186,2,23,1,1,0,1,33,4,10,0,0,57,0
33734,1,27,1,0,1,1,25,0,1,0,0,47,0
66406,2,4,1,1,1,1,39,5,10,0,0,61,0
70720,1,4,2,1,1,1,33,3,5,0,0,52,0
9075,6,26,1,1,1,1,26,5,4,0,0,60,0
24943,9,29,1,1,1,1,32,2,5,0,0,81,0
55945,1,16,1,1,0,1,35,5,5,1,0,52,0
4705,9,22,1,1,0,1,28,3,3,0,0,82,0
53532,1,15,1,0,0,3,41,1,11,0,0,47,0
8954,1,20,1,1,1,1,35,1,7,0,0,51,0
8246,1,16,1,1,1,3,32,0,1,0,0,50,0
75893,3,2,2,0,0,1,33,4,5,1,0,69,0
4740,5,2,1,1,0,3,26,3,2,0,0,82,0
17925,2,28,1,1,0,1,29,4,4,1,1,58,0
62272,6,2,1,1,0,2,34,1,4,0,0,61,0
5253,5,22,1,1,0,1,35,1,5,0,0,89,0
21127,9,2,1,1,1,2,37,3,3,0,0,82,0
51553,2,30,1,0,0,1,30,3,4,0,0,60,0
55246,7,26,1,0,0,1,29,1,9,0,0,49,0
11156,2,9,1,1,1,1,29,3,2,0,0,57,0
60981,1,2,1,0,0,1,20,1,2,0,0,53,0
1257,4,7,1,1,1,1,26,0,1,0,0,85,0
43040,3,10,2,0,1,1,31,3,4,1,0,69,0
51969,2,23,1,1,1,1,32,2,5,0,0,60,0
31935,1,22,1,1,1,1,26,3,2,1,0,54,0
19298,1,1,1,1,1,1,36,4,2,0,0,52,0
69764,2,2,1,0,1,1,54,3,19,0,0,62,0
42318,4,16,2,1,1,1,40,3,8,0,0,81,0
17314,1,13,1,1,0,1,37,5,4,1,0,50,0
48319,2,7,1,1,0,1,36,3,5,1,0,62,0
16932,4,29,1,1,1,1,28,0,1,0,0,79,0
78087,2,19,1,0,0,1,32,4,6,0,0,56,0
47888,1,22,1,1,0,2,29,1,4,0,0,49,0
12621,3,22,1,1,0,2,27,1,2,1,0,62,0
21663,1,6,1,1,1,1,25,4,2,0,0,45,0
8139,7,26,1,1,0,1,29,5,4,1,0,51,0
33885,5,7,1,1,0,1,28,1,2,0,0,85,0
69268,4,17,1,1,0,1,36,4,9,1,0,76,0
21560,1,25,2,1,1,1,33,1,7,1,0,45,0
54845,1,16,1,1,0,1,29,5,4,0,0,55,0
58875,2,28,1,1,0,1,38,3,11,0,0,59,0
74002,2,2,1,1,0,1,26,2,3,0,0,58,0
27837,1,2,1,0,1,1,45,3,18,0,0,50,0
73195,4,5,1,1,0,1,46,3,3,0,0,78,0
32781,3,17,1,1,1,1,32,3,6,1,0,70,0
32002,1,7,1,1,0,1,26,4,3,1,0,52,0
52728,2,8,1,1,0,1,34,3,4,1,0,59,0
19790,1,27,1,1,0,1,43,2,14,0,0,54,0
25377,1,15,1,1,0,1,27,1,4,0,0,50,0
12581,7,2,2,1,1,1,37,4,12,0,0,48,0
56506,1,7,2,1,1,1,48,5,8,0,0,46,0
4352,3,15,2,1,1,1,40,3,6,0,0,71,0
1215,4,24,1,0,1,1,25,1,2,0,0,84,0
5419,1,28,1,1,0,3,33,1,3,1,0,55,0
69621,1,15,1,1,0,1,45,1,17,0,0,47,0
76974,2,2,1,1,0,2,36,3,4,0,0,58,0
3169,1,25,1,1,0,1,31,5,5,1,0,51,0
38234,5,22,2,1,1,2,32,3,6,0,0,85,0
76056,2,2,1,0,1,1,39,5,4,1,0,60,0
22255,1,25,1,0,1,1,29,4,5,0,0,50,0
25577,5,2,2,0,1,1,42,5,6,1,0,82,0
70841,5,26,1,1,1,1,30,3,2,1,0,83,0
55569,3,15,1,0,0,1,43,3,18,0,0,73,0
6582,5,2,1,1,1,1,37,3,9,0,0,84,0
53441,9,25,1,0,1,1,30,3,2,0,0,86,0
14114,2,8,2,1,0,1,38,3,9,0,0,58,0
21041,1,2,0,0,1,1,28,0,1,1,0,47,0
69162,4,16,1,1,0,1,37,4,8,0,0,75,0
75878,3,16,1,0,1,1,34,3,9,1,0,65,1
71696,2,15,1,0,1,1,33,3,3,1,0,56,0
46719,1,28,1,1,1,2,30,3,6,1,0,50,0
77501,1,28,1,1,1,1,34,3,3,0,0,51,0
16953,1,19,1,1,1,1,33,1,6,0,0,57,0
13411,1,22,1,1,0,2,29,2,2,0,0,50,0
30221,2,2,2,0,1,1,50,2,8,0,0,61,0
15293,1,2,2,0,0,1,42,3,4,1,0,51,0
21940,6,13,1,0,0,1,34,3,7,1,0,59,0
5723,8,9,1,1,1,3,28,3,1,0,0,63,0
70944,1,27,1,1,0,1,26,5,2,1,0,48,0
25499,2,21,1,1,0,1,47,5,3,1,0,56,0
75634,4,2,2,0,0,1,60,5,33,1,0,80,0
73905,7,2,2,1,2,1,38,5,10,0,0,50,0
23253,2,2,1,1,1,1,50,4,7,0,0,59,0
14439,1,23,2,1,0,1,37,2,9,0,0,51,0
60548,7,2,1,1,0,1,59,5,2,1,0,55,0
30371,1,19,1,1,0,1,27,0,1,0,0,54,0
15481,4,7,1,1,1,1,41,3,3,1,0,88,0
5186,3,19,2,1,0,1,39,1,9,0,0,69,0
2075,8,31,1,1,1,1,39,3,4,0,0,63,0
32651,2,7,1,0,1,1,33,5,9,1,0,60,0
7711,8,26,0,1,0,1,26,3,2,0,0,65,0
21561,4,26,2,1,0,1,42,4,4,1,0,87,0
24776,2,12,1,1,1,1,29,2,2,0,0,61,0
68802,4,9,1,1,0,1,31,4,7,0,0,78,0
10465,5,26,1,1,1,1,33,5,5,1,0,83,0
51811,3,6,1,0,0,1,31,2,9,0,0,66,0
42584,5,7,2,1,1,1,38,3,12,0,0,87,0
34197,4,4,2,1,1,2,35,4,8,0,0,82,0
73380,2,7,1,0,1,1,32,4,10,1,0,54,0
15074,9,22,1,1,1,1,28,2,4,0,0,85,0
33210,1,28,1,1,1,1,29,4,2,1,0,48,0
39856,2,22,1,0,1,1,30,4,7,0,0,58,0
70305,1,1,1,1,0,2,29,5,2,1,0,47,0
78253,1,13,1,1,1,1,31,1,5,0,0,48,0
70702,1,19,1,1,0,1,33,2,4,0,0,44,0
35664,4,13,1,1,0,1,48,1,6,0,0,83,0
5371,1,2,1,1,1,1,24,3,2,1,0,55,0
72716,2,13,1,0,1,1,46,2,7,0,0,56,0
68743,6,32,1,1,1,1,28,0,1,1,0,61,0
43132,2,29,1,0,0,1,33,3,3,0,0,58,0
69793,2,32,1,1,0,1,34,4,3,1,0,53,0
39437,2,10,2,1,1,1,34,3,6,0,0,74,1
34828,6,2,1,1,0,3,34,3,9,0,0,58,0
8035,1,9,1,1,0,1,30,5,3,1,1,94,1
45287,1,2,1,0,0,1,49,5,10,0,0,50,0
12784,1,11,1,1,1,1,43,1,17,0,0,49,0
26538,1,11,1,1,0,3,35,3,10,0,0,50,0
74294,2,2,1,1,0,1,36,4,10,0,0,55,0
19568,2,15,1,0,1,1,42,5,5,1,0,60,0
30162,1,22,2,1,1,2,31,5,2,0,0,47,0
75536,1,2,2,1,1,1,47,5,15,0,0,50,0
43012,5,7,1,1,0,1,48,4,20,0,0,88,0
53730,2,2,1,1,1,2,38,5,7,0,0,58,0
62132,5,1,1,1,1,1,28,3,5,0,0,84,0
27217,3,15,1,0,0,1,33,5,2,1,0,69,0
7409,6,22,2,1,1,1,41,4,6,1,0,63,0
18016,4,16,1,1,1,1,32,4,5,1,0,79,0
14448,1,4,1,1,1,1,42,3,7,0,0,50,0
17968,1,2,1,1,1,1,30,4,4,0,0,63,1
18179,2,27,2,0,0,1,43,3,11,0,1,99,1
74427,3,15,2,1,0,1,38,3,11,0,0,68,0
68562,1,26,1,1,0,3,33,3,7,0,0,52,0
43256,4,33,1,0,0,1,38,2,8,0,0,81,0
28394,1,4,1,1,1,1,33,3,7,0,0,47,0
4128,4,16,1,1,0,2,25,3,2,1,0,79,0
43943,3,12,1,1,1,1,35,3,8,0,0,67,0
4415,5,4,1,1,0,1,29,4,4,0,0,83,0
47571,2,27,2,0,0,1,47,5,7,1,0,60,0
75455,1,22,1,1,0,5,32,3,3,0,0,52,0
54369,2,30,1,0,0,1,39,3,10,0,0,59,0
53848,2,14,1,1,1,1,35,5,8,1,0,59,0
68894,7,7,2,1,0,1,39,5,9,0,0,45,0
61012,1,22,2,1,0,2,32,4,8,0,0,55,0
3504,2,17,1,0,0,1,32,4,3,0,0,63,0
46944,1,13,1,1,1,1,36,5,7,0,0,49,0
56546,1,1,1,1,0,1,26,0,1,1,0,49,0
70095,2,13,1,1,0,1,30,3,5,1,0,63,0
66523,1,2,1,1,2,1,31,3,5,1,0,46,0
73344,5,9,1,1,0,1,27,3,4,1,0,88,0
61683,4,27,1,1,1,1,36,4,5,1,0,83,0
66328,6,31,1,1,1,1,29,0,1,0,0,62,0
23021,5,23,2,1,0,2,36,5,7,1,0,82,0
11274,1,2,1,1,0,5,59,3,14,0,0,50,0
7126,2,12,1,0,0,1,30,3,8,1,0,57,0
38777,5,20,1,1,1,1,27,3,2,1,0,88,0
23452,4,2,1,0,1,1,45,3,3,0,0,76,0
744,4,31,1,1,0,1,48,1,8,0,0,83,0
20898,9,7,1,1,1,1,38,3,7,0,0,82,0
12192,5,11,0,1,0,1,29,3,8,1,0,87,0
73511,2,22,1,1,0,2,34,5,10,0,0,62,0
13490,1,2,1,1,0,2,32,1,6,0,0,51,0
20585,4,31,1,1,1,1,32,2,2,0,0,79,0
13298,4,22,2,1,0,1,37,3,3,0,0,78,0
65899,1,32,1,1,1,1,28,3,4,1,0,51,0
41672,3,2,1,1,0,1,44,4,14,1,0,66,0
59054,2,21,1,1,0,1,29,3,7,0,0,61,0
32865,2,31,1,0,1,2,36,3,7,0,0,57,0
22264,1,31,1,1,0,1,28,0,1,0,0,53,0
75419,1,2,2,1,0,4,45,1,3,1,0,48,0
55102,3,15,1,1,1,1,34,5,8,1,0,75,0
55805,1,22,1,1,0,1,32,1,2,0,0,45,0
27647,1,2,2,1,0,1,35,1,9,0,0,49,0
2041,6,7,1,1,1,1,38,5,5,0,0,60,0
70947,2,27,1,0,0,1,45,5,16,1,0,60,0
32961,2,22,1,1,0,1,54,4,16,0,0,58,0
9424,4,26,1,0,1,1,24,4,2,0,0,79,0
2706,6,7,2,1,1,2,42,3,2,0,0,58,0
59488,3,19,2,1,0,1,39,4,8,0,0,71,0
27703,7,32,1,0,1,1,35,5,8,1,0,54,0
28664,2,7,1,0,1,1,31,3,5,0,0,67,0
54781,4,13,2,1,0,2,33,3,3,1,0,83,0
7156,2,5,1,1,1,1,32,5,7,0,0,64,0
50683,3,29,1,1,0,1,29,3,3,0,0,71,0
67790,2,26,1,0,1,1,31,4,8,1,0,56,0
59061,6,2,2,0,1,1,50,3,5,0,0,58,0
71806,1,2,1,0,0,1,48,3,2,1,0,51,0
67425,1,27,1,1,0,2,40,3,6,0,0,51,0
64347,5,23,1,1,0,1,41,1,7,0,0,85,0
47139,3,26,2,1,0,1,50,3,6,0,0,65,0
54591,1,22,0,1,0,3,26,1,2,0,0,48,0
47730,2,7,1,0,1,1,39,4,2,0,0,57,0
53324,2,4,2,0,0,1,47,4,15,0,0,58,0
5601,1,2,1,1,1,2,50,5,3,1,0,45,0
519,1,31,1,1,1,1,31,4,7,0,0,48,0
65148,1,8,1,1,0,1,33,3,8,0,0,47,0
50820,2,27,1,1,0,1,35,5,10,1,0,60,1
32145,1,4,1,1,0,1,31,1,8,0,0,46,0
56810,4,2,1,0,1,1,29,3,4,1,0,76,0
12749,1,16,0,1,1,1,31,1,4,0,0,54,0
780,5,11,2,1,0,1,33,5,5,1,0,79,0
3524,8,27,1,1,0,1,33,5,9,0,0,68,1
10145,4,17,1,1,0,1,29,5,2,1,0,79,1
20395,3,2,1,0,1,1,34,3,3,1,0,71,0
18035,1,33,1,1,0,1,31,4,5,0,0,54,0
34565,7,22,1,1,0,1,24,0,1,0,0,54,0
57656,4,29,2,1,0,1,40,4,6,0,0,78,0
28109,1,6,1,0,1,1,49,1,18,0,0,51,0
18206,1,22,1,1,1,3,29,1,3,0,0,47,0
36509,9,26,1,1,0,1,33,5,6,1,0,83,1
59707,2,24,1,0,1,1,34,3,8,0,0,58,0
64857,7,2,2,0,0,1,60,3,10,0,0,48,0
53168,3,16,1,1,0,1,32,5,4,0,0,67,0
67563,3,15,1,1,0,4,30,3,3,0,0,68,0
34932,2,15,1,1,1,1,32,3,7,0,0,62,0
58697,5,1,1,1,1,1,29,4,5,0,0,88,0
14251,2,2,1,1,1,1,57,4,18,0,0,58,0
30145,2,15,1,0,0,1,32,4,3,0,0,64,0
62338,3,29,2,1,0,1,41,3,7,0,1,70,0
72701,4,2,2,0,1,1,42,4,3,1,0,77,0
67867,2,2,1,1,0,1,28,5,2,1,0,57,0
33908,1,22,2,1,1,1,32,3,3,1,0,55,0
67958,5,23,1,1,1,1,30,3,5,0,0,85,0
46312,7,32,2,1,1,1,35,3,7,0,0,54,0
43962,2,2,1,1,1,1,60,3,17,0,0,55,0
16110,6,7,1,1,0,1,38,3,9,0,0,58,0
57422,1,20,2,1,0,1,31,3,4,0,0,52,0
41073,3,2,1,1,0,1,31,3,4,0,0,69,0
35032,5,22,1,1,0,1,32,5,5,1,0,85,0
30754,2,27,1,0,0,1,36,3,10,0,0,63,0
5642,2,7,1,1,1,1,26,0,1,0,0,60,0
37659,3,2,0,1,1,2,23,0,1,0,0,74,0
7803,1,2,1,0,1,1,34,2,7,0,0,51,0
71531,7,2,0,1,0,1,25,3,2,1,0,51,0
34077,4,30,1,0,0,1,33,2,8,0,0,83,0
74473,3,5,2,0,0,2,33,3,6,0,0,70,0
4614,2,4,1,1,1,1,26,0,1,1,0,59,0
19302,3,4,2,1,0,1,31,5,4,1,0,71,0
69617,5,22,2,0,1,1,33,1,3,0,0,87,0
15700,1,2,1,1,1,1,40,4,7,1,0,50,1
24881,5,15,1,1,0,2,28,0,1,0,0,82,0
63721,6,22,1,1,0,2,28,3,5,1,0,55,0
12407,2,15,1,1,0,1,33,5,8,1,0,62,0
77123,2,26,2,1,0,1,37,4,7,1,1,62,0
48933,1,15,1,1,1,1,39,2,5,0,0,50,0
62729,1,7,1,1,0,1,29,5,6,0,0,48,0
62632,2,2,2,0,0,1,39,3,9,1,0,59,0
34420,5,22,1,1,2,1,27,3,3,1,0,82,1
72685,1,15,0,1,0,1,41,1,7,0,0,51,0
29228,4,7,2,1,0,2,57,1,5,1,0,81,0
71728,4,15,1,1,0,1,38,1,8,0,0,85,0
22330,3,34,2,0,0,1,37,5,2,1,0,66,0
56085,9,26,1,1,1,1,30,3,3,0,0,79,0
41822,8,2,1,1,0,1,37,3,7,0,0,58,0
57538,4,16,1,1,0,1,39,4,12,0,0,79,0
19856,1,26,2,1,1,1,32,4,5,0,0,44,0
57599,1,2,2,1,1,1,37,1,8,0,0,50,0
60141,2,31,1,0,0,1,36,5,9,1,0,59,1
69923,1,8,1,1,1,1,32,3,6,0,0,50,0
44051,4,15,1,0,1,1,32,5,6,0,1,94,1
1301,5,32,1,1,0,2,28,0,1,0,0,87,0
35984,2,22,1,1,1,1,47,2,9,0,0,56,0
37854,3,13,1,0,1,1,33,3,10,1,0,69,0
24197,1,1,2,0,1,1,33,1,5,0,0,48,0
63286,3,2,2,0,0,1,43,3,14,0,1,65,0
67973,1,7,2,0,1,1,33,3,7,0,0,48,0
16975,7,7,2,1,0,1,37,2,10,0,0,49,0
12242,6,2,1,1,1,1,45,4,13,0,0,62,0
26445,1,2,0,0,0,1,40,3,3,1,0,50,0
72852,1,2,0,1,1,2,23,0,1,1,0,50,1
53412,1,4,2,1,1,1,35,4,3,1,0,48,1
49099,2,31,1,0,0,1,37,4,3,0,0,63,0
20330,2,11,1,1,0,1,27,3,4,1,1,58,0
35357,2,16,1,1,0,1,29,3,5,0,0,57,0
59573,1,28,0,1,1,1,32,3,6,0,0,51,0
23470,1,2,2,0,1,1,59,2,18,0,0,51,0
16228,2,27,1,1,0,2,32,5,9,0,0,56,0
49268,1,20,1,1,0,1,38,5,7,0,0,45,0
32857,5,7,0,1,0,2,26,0,1,1,1,85,0
7367,3,10,2,0,1,1,31,0,1,0,0,71,0
605,4,31,1,0,0,1,29,2,2,0,0,79,0
41415,2,27,1,0,0,1,26,5,2,0,0,58,0
59644,2,21,1,1,0,1,32,3,7,0,0,61,0
51330,6,2,1,1,1,2,30,4,5,1,0,59,0
77328,6,29,1,0,0,1,30,0,1,0,0,61,0
13617,4,2,2,1,0,3,42,3,3,0,0,75,0
17216,1,12,1,1,0,1,26,4,3,0,0,50,0
26121,3,7,1,1,0,1,27,0,1,0,0,67,0
4216,1,22,1,1,0,5,25,0,1,0,0,52,0
27175,1,19,1,1,1,2,36,3,3,0,0,48,0
33704,1,3,0,1,0,1,24,3,2,0,0,44,0
11200,2,8,1,1,0,1,28,0,1,0,0,59,0
89,7,16,1,1,1,1,36,4,10,1,0,48,0
66295,5,2,1,1,1,1,48,5,15,0,0,88,0
53931,1,2,0,1,0,1,24,0,1,0,0,46,0
74525,4,33,1,0,0,1,33,1,2,0,0,79,0
9123,1,14,1,1,0,1,39,4,7,0,0,50,0
37616,2,22,1,1,0,2,31,4,3,0,0,59,0
8296,5,2,0,1,0,2,23,0,1,0,0,85,0
29481,3,15,1,0,2,1,35,5,8,1,0,70,1
20085,3,2,2,1,0,2,35,4,7,0,0,72,0
44556,9,29,1,1,0,1,27,5,3,1,0,83,1
31400,7,5,1,1,1,1,24,0,1,1,0,50,0
72090,4,7,1,0,1,1,31,4,5,1,0,82,0
57540,2,26,1,0,0,1,29,3,3,0,0,59,0
14049,2,22,1,1,0,2,25,0,1,0,0,59,0
22286,6,27,0,0,0,1,24,3,2,0,0,59,0
47860,4,7,1,0,0,1,36,3,7,1,0,79,0
44617,8,31,2,1,0,1,35,1,4,0,0,59,0
76137,1,22,1,1,1,1,24,3,2,0,0,49,0
21670,7,20,1,1,1,1,31,4,2,0,0,52,0
66402,1,13,1,1,1,1,38,4,2,0,0,46,0
54820,1,22,0,1,1,1,28,4,4,0,0,50,0
67824,6,6,1,0,1,1,25,3,2,0,0,61,0
77142,1,22,2,1,1,1,42,5,10,1,0,52,0
22525,1,7,0,1,0,1,22,2,2,0,0,53,0
50230,1,2,1,1,1,1,38,5,11,1,0,53,0
49869,7,26,1,0,1,1,31,4,6,0,0,49,0
54364,9,26,2,1,0,1,34,2,5,0,0,86,0
58288,5,22,2,1,0,1,45,3,7,0,0,89,0
24121,2,13,2,1,1,1,36,2,8,1,0,60,0
57024,9,7,1,1,0,1,32,4,5,1,0,86,0
44869,5,25,1,1,0,1,31,5,6,0,0,84,0
62066,2,13,1,0,1,1,31,1,5,1,0,63,0
18802,6,2,0,1,0,1,29,3,3,0,0,58,0
18534,5,2,1,1,0,1,43,5,10,0,0,89,0
5375,3,22,1,0,0,1,30,3,7,0,0,70,0
68675,4,14,2,0,0,1,43,3,18,0,0,85,0
22475,8,2,1,1,0,1,41,3,12,0,0,59,0
40966,5,22,1,1,2,1,28,3,5,1,0,81,0
30906,2,23,2,0,1,2,37,3,7,1,0,63,1
39821,7,26,1,0,1,1,28,3,6,0,0,52,0
50364,1,2,1,1,1,1,50,1,5,0,0,52,0
52240,5,28,0,1,0,1,31,5,2,1,0,81,1
53900,8,2,1,1,0,1,50,5,17,0,0,52,0
9542,3,14,2,1,0,1,40,5,7,1,0,68,0
77413,3,26,2,0,0,1,37,4,4,1,0,78,1
75114,1,32,1,1,1,1,26,4,2,0,0,52,0
65392,1,2,2,0,1,1,60,3,26,0,0,48,0
26314,1,32,1,1,0,2,28,5,3,0,0,48,0
2524,1,15,1,1,0,2,36,3,9,0,0,50,0
16816,3,7,1,0,1,1,26,5,4,1,0,68,0
